"zip_code","borough","rental_price","neighborhood","date"
10012,"Manhattan",3425.74714964277,"Greenwich Village and Soho","x2017_04_30"
10012,"Manhattan",3453.26375043739,"Greenwich Village and Soho","x2017_05_31"
10012,"Manhattan",3469.06500235507,"Greenwich Village and Soho","x2017_06_30"
10012,"Manhattan",3477.85727013768,"Greenwich Village and Soho","x2017_07_31"
10012,"Manhattan",3456.06454661794,"Greenwich Village and Soho","x2017_08_31"
10012,"Manhattan",3443.66237868455,"Greenwich Village and Soho","x2017_09_30"
10012,"Manhattan",3421.2987087329,"Greenwich Village and Soho","x2017_10_31"
10012,"Manhattan",3424.38512994485,"Greenwich Village and Soho","x2017_11_30"
10012,"Manhattan",3383.52488311061,"Greenwich Village and Soho","x2017_12_31"
10012,"Manhattan",3367.6411869043,"Greenwich Village and Soho","x2018_01_31"
10012,"Manhattan",3357.59732524906,"Greenwich Village and Soho","x2018_02_28"
10012,"Manhattan",3424.19974092881,"Greenwich Village and Soho","x2018_03_31"
10012,"Manhattan",3476.67930408757,"Greenwich Village and Soho","x2018_04_30"
10012,"Manhattan",3515.87475080324,"Greenwich Village and Soho","x2018_05_31"
10012,"Manhattan",3507.96428166272,"Greenwich Village and Soho","x2018_06_30"
10012,"Manhattan",3523.56101397918,"Greenwich Village and Soho","x2018_07_31"
10012,"Manhattan",3541.08163599696,"Greenwich Village and Soho","x2018_08_31"
10012,"Manhattan",3549.11392382381,"Greenwich Village and Soho","x2018_09_30"
10012,"Manhattan",3498.16524926798,"Greenwich Village and Soho","x2018_10_31"
10012,"Manhattan",3474.82456598668,"Greenwich Village and Soho","x2018_11_30"
10012,"Manhattan",3459.00483067441,"Greenwich Village and Soho","x2018_12_31"
10012,"Manhattan",3487.17395101232,"Greenwich Village and Soho","x2019_01_31"
10012,"Manhattan",3488.20844239056,"Greenwich Village and Soho","x2019_02_28"
10012,"Manhattan",3513.7586687376,"Greenwich Village and Soho","x2019_03_31"
10012,"Manhattan",3539.19972300601,"Greenwich Village and Soho","x2019_04_30"
10012,"Manhattan",3586.01740452019,"Greenwich Village and Soho","x2019_05_31"
10012,"Manhattan",3615.99165456414,"Greenwich Village and Soho","x2019_06_30"
10012,"Manhattan",3626.78446122551,"Greenwich Village and Soho","x2019_07_31"
10012,"Manhattan",3629.91157431393,"Greenwich Village and Soho","x2019_08_31"
10012,"Manhattan",3631.56123465435,"Greenwich Village and Soho","x2019_09_30"
10012,"Manhattan",3645.67144617146,"Greenwich Village and Soho","x2019_10_31"
10012,"Manhattan",3669.01268954644,"Greenwich Village and Soho","x2019_11_30"
10012,"Manhattan",3653.16156712465,"Greenwich Village and Soho","x2019_12_31"
10012,"Manhattan",3628.56576703503,"Greenwich Village and Soho","x2020_01_31"
10012,"Manhattan",3615.10843866565,"Greenwich Village and Soho","x2020_02_29"
10012,"Manhattan",3654.16339605849,"Greenwich Village and Soho","x2020_03_31"
10012,"Manhattan",3645.77179580051,"Greenwich Village and Soho","x2020_04_30"
10012,"Manhattan",3596.75214142444,"Greenwich Village and Soho","x2020_05_31"
10012,"Manhattan",3509.91548814114,"Greenwich Village and Soho","x2020_06_30"
10012,"Manhattan",3425.88416966668,"Greenwich Village and Soho","x2020_07_31"
10012,"Manhattan",3302.01655349142,"Greenwich Village and Soho","x2020_08_31"
10012,"Manhattan",3169.08818379864,"Greenwich Village and Soho","x2020_09_30"
10012,"Manhattan",3081.85549526554,"Greenwich Village and Soho","x2020_10_31"
10012,"Manhattan",3006.86632725568,"Greenwich Village and Soho","x2020_11_30"
10012,"Manhattan",2980.67471950163,"Greenwich Village and Soho","x2020_12_31"
10012,"Manhattan",2942.34393938257,"Greenwich Village and Soho","x2021_01_31"
10012,"Manhattan",2943.68837982248,"Greenwich Village and Soho","x2021_02_28"
10012,"Manhattan",2951.97721518063,"Greenwich Village and Soho","x2021_03_31"
10012,"Manhattan",3033.73955309597,"Greenwich Village and Soho","x2021_04_30"
10012,"Manhattan",3148.74792166789,"Greenwich Village and Soho","x2021_05_31"
10012,"Manhattan",3335.50413930003,"Greenwich Village and Soho","x2021_06_30"
10012,"Manhattan",3496.1845328854,"Greenwich Village and Soho","x2021_07_31"
10012,"Manhattan",3673.40373968191,"Greenwich Village and Soho","x2021_08_31"
10012,"Manhattan",3776.28368290539,"Greenwich Village and Soho","x2021_09_30"
10012,"Manhattan",3857.06242410276,"Greenwich Village and Soho","x2021_10_31"
10012,"Manhattan",3900.27529914599,"Greenwich Village and Soho","x2021_11_30"
10012,"Manhattan",3923.53177973222,"Greenwich Village and Soho","x2021_12_31"
10012,"Manhattan",3966.08627591739,"Greenwich Village and Soho","x2022_01_31"
10012,"Manhattan",3939.49668438563,"Greenwich Village and Soho","x2022_02_28"
10012,"Manhattan",3982.48199215053,"Greenwich Village and Soho","x2022_03_31"
10012,"Manhattan",4021.85557293163,"Greenwich Village and Soho","x2022_04_30"
10012,"Manhattan",4160.31440606878,"Greenwich Village and Soho","x2022_05_31"
10012,"Manhattan",4262.40211317881,"Greenwich Village and Soho","x2022_06_30"
10012,"Manhattan",4339.86180423941,"Greenwich Village and Soho","x2022_07_31"
10012,"Manhattan",4367.50482646852,"Greenwich Village and Soho","x2022_08_31"
10012,"Manhattan",4373.34677848208,"Greenwich Village and Soho","x2022_09_30"
10012,"Manhattan",4333.53432664951,"Greenwich Village and Soho","x2022_10_31"
10012,"Manhattan",4265.9400995628,"Greenwich Village and Soho","x2022_11_30"
10012,"Manhattan",4208.83075136931,"Greenwich Village and Soho","x2022_12_31"
10012,"Manhattan",4225.73706720598,"Greenwich Village and Soho","x2023_01_31"
10012,"Manhattan",4250.52193810646,"Greenwich Village and Soho","x2023_02_28"
10012,"Manhattan",4282.08058553281,"Greenwich Village and Soho","x2023_03_31"
10012,"Manhattan",4299.38471414972,"Greenwich Village and Soho","x2023_04_30"
10012,"Manhattan",4378.08768191308,"Greenwich Village and Soho","x2023_05_31"
10012,"Manhattan",4451.19588830776,"Greenwich Village and Soho","x2023_06_30"
10012,"Manhattan",4511.24562249281,"Greenwich Village and Soho","x2023_07_31"
10012,"Manhattan",4527.9800725199,"Greenwich Village and Soho","x2023_08_31"
10012,"Manhattan",4501.03688116519,"Greenwich Village and Soho","x2023_09_30"
10012,"Manhattan",4454.29497741739,"Greenwich Village and Soho","x2023_10_31"
10012,"Manhattan",4384.56949589361,"Greenwich Village and Soho","x2023_11_30"
10012,"Manhattan",4341.20434299699,"Greenwich Village and Soho","x2023_12_31"
10012,"Manhattan",4373.12001938425,"Greenwich Village and Soho","x2024_01_31"
10012,"Manhattan",4407.98146758627,"Greenwich Village and Soho","x2024_02_29"
10012,"Manhattan",4464.58235771317,"Greenwich Village and Soho","x2024_03_31"
10012,"Manhattan",4505.51971164567,"Greenwich Village and Soho","x2024_04_30"
10012,"Manhattan",4605.19183156364,"Greenwich Village and Soho","x2024_05_31"
10012,"Manhattan",4671.2590107538,"Greenwich Village and Soho","x2024_06_30"
10012,"Manhattan",4700.3322705922,"Greenwich Village and Soho","x2024_07_31"
10012,"Manhattan",4666.12348777349,"Greenwich Village and Soho","x2024_08_31"
10013,"Manhattan",4023.7572870588,"Greenwich Village and Soho","x2015_01_31"
10013,"Manhattan",4022.11659435218,"Greenwich Village and Soho","x2015_02_28"
10013,"Manhattan",4040.42318794271,"Greenwich Village and Soho","x2015_03_31"
10013,"Manhattan",4118.16740944261,"Greenwich Village and Soho","x2015_04_30"
10013,"Manhattan",4171.5495560193,"Greenwich Village and Soho","x2015_05_31"
10013,"Manhattan",4235.89554787152,"Greenwich Village and Soho","x2015_06_30"
10013,"Manhattan",4219.72507019634,"Greenwich Village and Soho","x2015_07_31"
10013,"Manhattan",4185.93813405978,"Greenwich Village and Soho","x2015_08_31"
10013,"Manhattan",4170.48284089704,"Greenwich Village and Soho","x2015_09_30"
10013,"Manhattan",4094.35115463365,"Greenwich Village and Soho","x2015_10_31"
10013,"Manhattan",4107.52146500568,"Greenwich Village and Soho","x2015_11_30"
10013,"Manhattan",4073.00845148287,"Greenwich Village and Soho","x2015_12_31"
10013,"Manhattan",4113.00917225088,"Greenwich Village and Soho","x2016_01_31"
10013,"Manhattan",4032.82118026467,"Greenwich Village and Soho","x2016_02_29"
10013,"Manhattan",4037.92404206914,"Greenwich Village and Soho","x2016_03_31"
10013,"Manhattan",4081.3113026001,"Greenwich Village and Soho","x2016_04_30"
10013,"Manhattan",4184.25615630865,"Greenwich Village and Soho","x2016_05_31"
10013,"Manhattan",4239.71458470119,"Greenwich Village and Soho","x2016_06_30"
10013,"Manhattan",4272.48137959038,"Greenwich Village and Soho","x2016_07_31"
10013,"Manhattan",4285.6986647729,"Greenwich Village and Soho","x2016_08_31"
10013,"Manhattan",4268.14541290315,"Greenwich Village and Soho","x2016_09_30"
10013,"Manhattan",4224.07950476823,"Greenwich Village and Soho","x2016_10_31"
10013,"Manhattan",4147.97522225474,"Greenwich Village and Soho","x2016_11_30"
10013,"Manhattan",4064.71183263667,"Greenwich Village and Soho","x2016_12_31"
10013,"Manhattan",4024.38322022588,"Greenwich Village and Soho","x2017_01_31"
10013,"Manhattan",4055.27602379154,"Greenwich Village and Soho","x2017_02_28"
10013,"Manhattan",4142.2311412121,"Greenwich Village and Soho","x2017_03_31"
10013,"Manhattan",4217.23026572401,"Greenwich Village and Soho","x2017_04_30"
10013,"Manhattan",4255.46363495527,"Greenwich Village and Soho","x2017_05_31"
10013,"Manhattan",4268.59464907618,"Greenwich Village and Soho","x2017_06_30"
10013,"Manhattan",4276.42812070355,"Greenwich Village and Soho","x2017_07_31"
10013,"Manhattan",4289.33020563663,"Greenwich Village and Soho","x2017_08_31"
10013,"Manhattan",4262.30265099065,"Greenwich Village and Soho","x2017_09_30"
10013,"Manhattan",4185.57823949319,"Greenwich Village and Soho","x2017_10_31"
10013,"Manhattan",4156.706521,"Greenwich Village and Soho","x2017_11_30"
10013,"Manhattan",4149.15772180192,"Greenwich Village and Soho","x2017_12_31"
10013,"Manhattan",4152.34954904692,"Greenwich Village and Soho","x2018_01_31"
10013,"Manhattan",4156.45499468351,"Greenwich Village and Soho","x2018_02_28"
10013,"Manhattan",4216.36676656862,"Greenwich Village and Soho","x2018_03_31"
10013,"Manhattan",4270.87832028498,"Greenwich Village and Soho","x2018_04_30"
10013,"Manhattan",4316.70263270448,"Greenwich Village and Soho","x2018_05_31"
10013,"Manhattan",4303.44081204722,"Greenwich Village and Soho","x2018_06_30"
10013,"Manhattan",4328.12940876457,"Greenwich Village and Soho","x2018_07_31"
10013,"Manhattan",4325.0560081624,"Greenwich Village and Soho","x2018_08_31"
10013,"Manhattan",4344.74163467473,"Greenwich Village and Soho","x2018_09_30"
10013,"Manhattan",4346.96569758016,"Greenwich Village and Soho","x2018_10_31"
10013,"Manhattan",4363.1022021833,"Greenwich Village and Soho","x2018_11_30"
10013,"Manhattan",4279.57792909644,"Greenwich Village and Soho","x2018_12_31"
10013,"Manhattan",4274.56810840423,"Greenwich Village and Soho","x2019_01_31"
10013,"Manhattan",4274.46932966516,"Greenwich Village and Soho","x2019_02_28"
10013,"Manhattan",4397.84489804529,"Greenwich Village and Soho","x2019_03_31"
10013,"Manhattan",4426.30569088801,"Greenwich Village and Soho","x2019_04_30"
10013,"Manhattan",4443.13585681611,"Greenwich Village and Soho","x2019_05_31"
10013,"Manhattan",4429.01876849042,"Greenwich Village and Soho","x2019_06_30"
10013,"Manhattan",4464.4307317163,"Greenwich Village and Soho","x2019_07_31"
10013,"Manhattan",4483.08476488893,"Greenwich Village and Soho","x2019_08_31"
10013,"Manhattan",4486.46538551512,"Greenwich Village and Soho","x2019_09_30"
10013,"Manhattan",4455.41081878918,"Greenwich Village and Soho","x2019_10_31"
10013,"Manhattan",4452.59713032726,"Greenwich Village and Soho","x2019_11_30"
10013,"Manhattan",4471.83678974886,"Greenwich Village and Soho","x2019_12_31"
10013,"Manhattan",4431.87004060209,"Greenwich Village and Soho","x2020_01_31"
10013,"Manhattan",4475.22038510663,"Greenwich Village and Soho","x2020_02_29"
10013,"Manhattan",4529.82252449559,"Greenwich Village and Soho","x2020_03_31"
10013,"Manhattan",4565.43556711024,"Greenwich Village and Soho","x2020_04_30"
10013,"Manhattan",4447.34088010542,"Greenwich Village and Soho","x2020_05_31"
10013,"Manhattan",4320.52009565512,"Greenwich Village and Soho","x2020_06_30"
10013,"Manhattan",4232.32842838123,"Greenwich Village and Soho","x2020_07_31"
10013,"Manhattan",4146.01305526091,"Greenwich Village and Soho","x2020_08_31"
10013,"Manhattan",3998.25970632625,"Greenwich Village and Soho","x2020_09_30"
10013,"Manhattan",3865.13264986125,"Greenwich Village and Soho","x2020_10_31"
10013,"Manhattan",3794.15054495439,"Greenwich Village and Soho","x2020_11_30"
10013,"Manhattan",3800.3398681565,"Greenwich Village and Soho","x2020_12_31"
10013,"Manhattan",3797.81790021708,"Greenwich Village and Soho","x2021_01_31"
10013,"Manhattan",3830.42950312626,"Greenwich Village and Soho","x2021_02_28"
10013,"Manhattan",3853.91929127145,"Greenwich Village and Soho","x2021_03_31"
10013,"Manhattan",3951.786699043,"Greenwich Village and Soho","x2021_04_30"
10013,"Manhattan",4056.25673990477,"Greenwich Village and Soho","x2021_05_31"
10013,"Manhattan",4203.67013249653,"Greenwich Village and Soho","x2021_06_30"
10013,"Manhattan",4389.37173541872,"Greenwich Village and Soho","x2021_07_31"
10013,"Manhattan",4563.32333937714,"Greenwich Village and Soho","x2021_08_31"
10013,"Manhattan",4700.91469961039,"Greenwich Village and Soho","x2021_09_30"
10013,"Manhattan",4796.2001981453,"Greenwich Village and Soho","x2021_10_31"
10013,"Manhattan",4844.08224118045,"Greenwich Village and Soho","x2021_11_30"
10013,"Manhattan",4899.08275496471,"Greenwich Village and Soho","x2021_12_31"
10013,"Manhattan",4893.37628560964,"Greenwich Village and Soho","x2022_01_31"
10013,"Manhattan",4937.213919707,"Greenwich Village and Soho","x2022_02_28"
10013,"Manhattan",4965.90849058495,"Greenwich Village and Soho","x2022_03_31"
10013,"Manhattan",5084.40523357945,"Greenwich Village and Soho","x2022_04_30"
10013,"Manhattan",5184.3439585721,"Greenwich Village and Soho","x2022_05_31"
10013,"Manhattan",5290.33320282923,"Greenwich Village and Soho","x2022_06_30"
10013,"Manhattan",5300.95404832759,"Greenwich Village and Soho","x2022_07_31"
10013,"Manhattan",5334.88080210503,"Greenwich Village and Soho","x2022_08_31"
10013,"Manhattan",5313.30172738807,"Greenwich Village and Soho","x2022_09_30"
10013,"Manhattan",5319.02798892055,"Greenwich Village and Soho","x2022_10_31"
10013,"Manhattan",5264.25389222206,"Greenwich Village and Soho","x2022_11_30"
10013,"Manhattan",5200.78331682584,"Greenwich Village and Soho","x2022_12_31"
10013,"Manhattan",5154.54421527197,"Greenwich Village and Soho","x2023_01_31"
10013,"Manhattan",5134.55821908704,"Greenwich Village and Soho","x2023_02_28"
10013,"Manhattan",5194.14620180121,"Greenwich Village and Soho","x2023_03_31"
10013,"Manhattan",5279.13148580607,"Greenwich Village and Soho","x2023_04_30"
10013,"Manhattan",5381.76774148326,"Greenwich Village and Soho","x2023_05_31"
10013,"Manhattan",5467.46267425843,"Greenwich Village and Soho","x2023_06_30"
10013,"Manhattan",5526.65379083334,"Greenwich Village and Soho","x2023_07_31"
10013,"Manhattan",5499.13387709271,"Greenwich Village and Soho","x2023_08_31"
10013,"Manhattan",5451.17348722648,"Greenwich Village and Soho","x2023_09_30"
10013,"Manhattan",5395.86549351476,"Greenwich Village and Soho","x2023_10_31"
10013,"Manhattan",5350.83575532436,"Greenwich Village and Soho","x2023_11_30"
10013,"Manhattan",5350.51224615677,"Greenwich Village and Soho","x2023_12_31"
10013,"Manhattan",5347.85946007812,"Greenwich Village and Soho","x2024_01_31"
10013,"Manhattan",5391.17810559706,"Greenwich Village and Soho","x2024_02_29"
10013,"Manhattan",5449.86535268269,"Greenwich Village and Soho","x2024_03_31"
10013,"Manhattan",5547.3214467434,"Greenwich Village and Soho","x2024_04_30"
10013,"Manhattan",5610.51458798042,"Greenwich Village and Soho","x2024_05_31"
10013,"Manhattan",5711.02458228236,"Greenwich Village and Soho","x2024_06_30"
10013,"Manhattan",5689.00467064397,"Greenwich Village and Soho","x2024_07_31"
10013,"Manhattan",5739.83068238951,"Greenwich Village and Soho","x2024_08_31"
10014,"Manhattan",3350.09206898222,"Greenwich Village and Soho","x2015_01_31"
10014,"Manhattan",3384.07235374941,"Greenwich Village and Soho","x2015_02_28"
10014,"Manhattan",3384.26279741514,"Greenwich Village and Soho","x2015_03_31"
10014,"Manhattan",3425.88131529562,"Greenwich Village and Soho","x2015_04_30"
10014,"Manhattan",3464.99024021815,"Greenwich Village and Soho","x2015_05_31"
10014,"Manhattan",3490.37865878173,"Greenwich Village and Soho","x2015_06_30"
10014,"Manhattan",3513.22282922932,"Greenwich Village and Soho","x2015_07_31"
10014,"Manhattan",3525.51895657582,"Greenwich Village and Soho","x2015_08_31"
10014,"Manhattan",3515.86844273086,"Greenwich Village and Soho","x2015_09_30"
10014,"Manhattan",3490.24721964707,"Greenwich Village and Soho","x2015_10_31"
10014,"Manhattan",3456.70596613948,"Greenwich Village and Soho","x2015_11_30"
10014,"Manhattan",3452.95289374042,"Greenwich Village and Soho","x2015_12_31"
10014,"Manhattan",3436.38558128662,"Greenwich Village and Soho","x2016_01_31"
10014,"Manhattan",3439.56915987674,"Greenwich Village and Soho","x2016_02_29"
10014,"Manhattan",3442.34278210854,"Greenwich Village and Soho","x2016_03_31"
10014,"Manhattan",3486.63842153558,"Greenwich Village and Soho","x2016_04_30"
10014,"Manhattan",3542.52625685272,"Greenwich Village and Soho","x2016_05_31"
10014,"Manhattan",3576.679459331,"Greenwich Village and Soho","x2016_06_30"
10014,"Manhattan",3578.65563635391,"Greenwich Village and Soho","x2016_07_31"
10014,"Manhattan",3574.2326250357,"Greenwich Village and Soho","x2016_08_31"
10014,"Manhattan",3558.18303553207,"Greenwich Village and Soho","x2016_09_30"
10014,"Manhattan",3537.46942307976,"Greenwich Village and Soho","x2016_10_31"
10014,"Manhattan",3489.19235908159,"Greenwich Village and Soho","x2016_11_30"
10014,"Manhattan",3463.47777243735,"Greenwich Village and Soho","x2016_12_31"
10014,"Manhattan",3447.34884461382,"Greenwich Village and Soho","x2017_01_31"
10014,"Manhattan",3458.52591998133,"Greenwich Village and Soho","x2017_02_28"
10014,"Manhattan",3482.56498979321,"Greenwich Village and Soho","x2017_03_31"
10014,"Manhattan",3532.52829208437,"Greenwich Village and Soho","x2017_04_30"
10014,"Manhattan",3575.33827180382,"Greenwich Village and Soho","x2017_05_31"
10014,"Manhattan",3610.24751770458,"Greenwich Village and Soho","x2017_06_30"
10014,"Manhattan",3609.66229636468,"Greenwich Village and Soho","x2017_07_31"
10014,"Manhattan",3622.97402780214,"Greenwich Village and Soho","x2017_08_31"
10014,"Manhattan",3598.99437743778,"Greenwich Village and Soho","x2017_09_30"
10014,"Manhattan",3583.84832338047,"Greenwich Village and Soho","x2017_10_31"
10014,"Manhattan",3529.9229739199,"Greenwich Village and Soho","x2017_11_30"
10014,"Manhattan",3486.68942734896,"Greenwich Village and Soho","x2017_12_31"
10014,"Manhattan",3484.96041224956,"Greenwich Village and Soho","x2018_01_31"
10014,"Manhattan",3502.58197453935,"Greenwich Village and Soho","x2018_02_28"
10014,"Manhattan",3547.57926051737,"Greenwich Village and Soho","x2018_03_31"
10014,"Manhattan",3582.24855008349,"Greenwich Village and Soho","x2018_04_30"
10014,"Manhattan",3630.55114558098,"Greenwich Village and Soho","x2018_05_31"
10014,"Manhattan",3641.10621732437,"Greenwich Village and Soho","x2018_06_30"
10014,"Manhattan",3637.14164357778,"Greenwich Village and Soho","x2018_07_31"
10014,"Manhattan",3651.15903980977,"Greenwich Village and Soho","x2018_08_31"
10014,"Manhattan",3679.49917956807,"Greenwich Village and Soho","x2018_09_30"
10014,"Manhattan",3694.27560949155,"Greenwich Village and Soho","x2018_10_31"
10014,"Manhattan",3672.35133688119,"Greenwich Village and Soho","x2018_11_30"
10014,"Manhattan",3658.65157868449,"Greenwich Village and Soho","x2018_12_31"
10014,"Manhattan",3650.24759646423,"Greenwich Village and Soho","x2019_01_31"
10014,"Manhattan",3646.85034934477,"Greenwich Village and Soho","x2019_02_28"
10014,"Manhattan",3658.48216602776,"Greenwich Village and Soho","x2019_03_31"
10014,"Manhattan",3692.10932325367,"Greenwich Village and Soho","x2019_04_30"
10014,"Manhattan",3730.5238920985,"Greenwich Village and Soho","x2019_05_31"
10014,"Manhattan",3768.58424796828,"Greenwich Village and Soho","x2019_06_30"
10014,"Manhattan",3776.79931199984,"Greenwich Village and Soho","x2019_07_31"
10014,"Manhattan",3792.43221522153,"Greenwich Village and Soho","x2019_08_31"
10014,"Manhattan",3792.64719792852,"Greenwich Village and Soho","x2019_09_30"
10014,"Manhattan",3785.07040828964,"Greenwich Village and Soho","x2019_10_31"
10014,"Manhattan",3759.76732192081,"Greenwich Village and Soho","x2019_11_30"
10014,"Manhattan",3763.05634795091,"Greenwich Village and Soho","x2019_12_31"
10014,"Manhattan",3768.24981531798,"Greenwich Village and Soho","x2020_01_31"
10014,"Manhattan",3820.32756734897,"Greenwich Village and Soho","x2020_02_29"
10014,"Manhattan",3835.88911184513,"Greenwich Village and Soho","x2020_03_31"
10014,"Manhattan",3817.70454603284,"Greenwich Village and Soho","x2020_04_30"
10014,"Manhattan",3757.02152944586,"Greenwich Village and Soho","x2020_05_31"
10014,"Manhattan",3686.79627662034,"Greenwich Village and Soho","x2020_06_30"
10014,"Manhattan",3613.84854278815,"Greenwich Village and Soho","x2020_07_31"
10014,"Manhattan",3500.4754259385,"Greenwich Village and Soho","x2020_08_31"
10014,"Manhattan",3373.30120056468,"Greenwich Village and Soho","x2020_09_30"
10014,"Manhattan",3304.80005772858,"Greenwich Village and Soho","x2020_10_31"
10014,"Manhattan",3248.72782722461,"Greenwich Village and Soho","x2020_11_30"
10014,"Manhattan",3216.25216870736,"Greenwich Village and Soho","x2020_12_31"
10014,"Manhattan",3188.48662306206,"Greenwich Village and Soho","x2021_01_31"
10014,"Manhattan",3196.35466405109,"Greenwich Village and Soho","x2021_02_28"
10014,"Manhattan",3239.08327648299,"Greenwich Village and Soho","x2021_03_31"
10014,"Manhattan",3341.45854952645,"Greenwich Village and Soho","x2021_04_30"
10014,"Manhattan",3468.77278234696,"Greenwich Village and Soho","x2021_05_31"
10014,"Manhattan",3615.03897069664,"Greenwich Village and Soho","x2021_06_30"
10014,"Manhattan",3752.21852387805,"Greenwich Village and Soho","x2021_07_31"
10014,"Manhattan",3882.43764765793,"Greenwich Village and Soho","x2021_08_31"
10014,"Manhattan",4012.99186173777,"Greenwich Village and Soho","x2021_09_30"
10014,"Manhattan",4079.66720572366,"Greenwich Village and Soho","x2021_10_31"
10014,"Manhattan",4135.0297367487,"Greenwich Village and Soho","x2021_11_30"
10014,"Manhattan",4173.61663229592,"Greenwich Village and Soho","x2021_12_31"
10014,"Manhattan",4204.35438389673,"Greenwich Village and Soho","x2022_01_31"
10014,"Manhattan",4250.85132004951,"Greenwich Village and Soho","x2022_02_28"
10014,"Manhattan",4297.01053751151,"Greenwich Village and Soho","x2022_03_31"
10014,"Manhattan",4365.92793897121,"Greenwich Village and Soho","x2022_04_30"
10014,"Manhattan",4458.12875613172,"Greenwich Village and Soho","x2022_05_31"
10014,"Manhattan",4540.80344231224,"Greenwich Village and Soho","x2022_06_30"
10014,"Manhattan",4628.66044708374,"Greenwich Village and Soho","x2022_07_31"
10014,"Manhattan",4665.47714596598,"Greenwich Village and Soho","x2022_08_31"
10014,"Manhattan",4664.51331260852,"Greenwich Village and Soho","x2022_09_30"
10014,"Manhattan",4614.76426961693,"Greenwich Village and Soho","x2022_10_31"
10014,"Manhattan",4558.52973874905,"Greenwich Village and Soho","x2022_11_30"
10014,"Manhattan",4543.21976234504,"Greenwich Village and Soho","x2022_12_31"
10014,"Manhattan",4525.54268391451,"Greenwich Village and Soho","x2023_01_31"
10014,"Manhattan",4528.52999444847,"Greenwich Village and Soho","x2023_02_28"
10014,"Manhattan",4541.45002335843,"Greenwich Village and Soho","x2023_03_31"
10014,"Manhattan",4597.27881546799,"Greenwich Village and Soho","x2023_04_30"
10014,"Manhattan",4668.50724808621,"Greenwich Village and Soho","x2023_05_31"
10014,"Manhattan",4721.64609634132,"Greenwich Village and Soho","x2023_06_30"
10014,"Manhattan",4766.92700371539,"Greenwich Village and Soho","x2023_07_31"
10014,"Manhattan",4786.34248416878,"Greenwich Village and Soho","x2023_08_31"
10014,"Manhattan",4748.43113640433,"Greenwich Village and Soho","x2023_09_30"
10014,"Manhattan",4720.29498627642,"Greenwich Village and Soho","x2023_10_31"
10014,"Manhattan",4615.11315119604,"Greenwich Village and Soho","x2023_11_30"
10014,"Manhattan",4624.61280520629,"Greenwich Village and Soho","x2023_12_31"
10014,"Manhattan",4637.67556744256,"Greenwich Village and Soho","x2024_01_31"
10014,"Manhattan",4721.26218576631,"Greenwich Village and Soho","x2024_02_29"
10014,"Manhattan",4779.86880956877,"Greenwich Village and Soho","x2024_03_31"
10014,"Manhattan",4819.92818916592,"Greenwich Village and Soho","x2024_04_30"
10014,"Manhattan",4897.0810129455,"Greenwich Village and Soho","x2024_05_31"
10014,"Manhattan",4961.60060088099,"Greenwich Village and Soho","x2024_06_30"
10014,"Manhattan",4990.22778810539,"Greenwich Village and Soho","x2024_07_31"
10014,"Manhattan",5032.07807784453,"Greenwich Village and Soho","x2024_08_31"
10016,"Manhattan",3525.4394752281,"Gramercy Park and Murray Hill","x2015_01_31"
10016,"Manhattan",3518.16612518624,"Gramercy Park and Murray Hill","x2015_02_28"
10016,"Manhattan",3532.95195746457,"Gramercy Park and Murray Hill","x2015_03_31"
10016,"Manhattan",3575.69627095385,"Gramercy Park and Murray Hill","x2015_04_30"
10016,"Manhattan",3631.45099245478,"Gramercy Park and Murray Hill","x2015_05_31"
10016,"Manhattan",3676.34483947497,"Gramercy Park and Murray Hill","x2015_06_30"
10016,"Manhattan",3677.64889511797,"Gramercy Park and Murray Hill","x2015_07_31"
10016,"Manhattan",3687.00205697402,"Gramercy Park and Murray Hill","x2015_08_31"
10016,"Manhattan",3664.99932409202,"Gramercy Park and Murray Hill","x2015_09_30"
10016,"Manhattan",3663.36209110733,"Gramercy Park and Murray Hill","x2015_10_31"
10016,"Manhattan",3636.51496299407,"Gramercy Park and Murray Hill","x2015_11_30"
10016,"Manhattan",3604.12226103427,"Gramercy Park and Murray Hill","x2015_12_31"
10016,"Manhattan",3590.23863912918,"Gramercy Park and Murray Hill","x2016_01_31"
10016,"Manhattan",3586.12205592256,"Gramercy Park and Murray Hill","x2016_02_29"
10016,"Manhattan",3604.45458693596,"Gramercy Park and Murray Hill","x2016_03_31"
10016,"Manhattan",3623.09058287922,"Gramercy Park and Murray Hill","x2016_04_30"
10016,"Manhattan",3640.69946694105,"Gramercy Park and Murray Hill","x2016_05_31"
10016,"Manhattan",3672.09338939334,"Gramercy Park and Murray Hill","x2016_06_30"
10016,"Manhattan",3679.81410440686,"Gramercy Park and Murray Hill","x2016_07_31"
10016,"Manhattan",3688.7040775279,"Gramercy Park and Murray Hill","x2016_08_31"
10016,"Manhattan",3679.2347123297,"Gramercy Park and Murray Hill","x2016_09_30"
10016,"Manhattan",3652.78444702394,"Gramercy Park and Murray Hill","x2016_10_31"
10016,"Manhattan",3603.88701996248,"Gramercy Park and Murray Hill","x2016_11_30"
10016,"Manhattan",3564.90513102297,"Gramercy Park and Murray Hill","x2016_12_31"
10016,"Manhattan",3555.50496550836,"Gramercy Park and Murray Hill","x2017_01_31"
10016,"Manhattan",3576.0574085012,"Gramercy Park and Murray Hill","x2017_02_28"
