RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2020/1/31,2020/2/29,2020/3/31,2020/4/30,2020/5/31,2020/6/30,2020/7/31,2020/8/31,2020/9/30,2020/10/31,2020/11/30,2020/12/31,2021/1/31,2021/2/28,2021/3/31,2021/4/30,2021/5/31,2021/6/30,2021/7/31,2021/8/31,2021/9/30,2021/10/31,2021/11/30,2021/12/31,2022/1/31,2022/2/28,2022/3/31,2022/4/30,2022/5/31,2022/6/30,2022/7/31,2022/8/31,2022/9/30,2022/10/31,2022/11/30,2022/12/31,2023/1/31,2023/2/28,2023/3/31,2023/4/30,2023/5/31,2023/6/30,2023/7/31,2023/8/31,2023/9/30,2023/10/31,2023/11/30,2023/12/31,2024/1/31,2024/2/29,2024/3/31,2024/4/30,2024/5/31,2024/6/30,2024/7/31,2024/8/31,2024/9/30,2024/10/31
62080,4,11368,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,528192.5513,527257.9331,524266.8869,522275.7551,521385.8966,520385.4649,516688.0603,510385.4489,504947.0533,503106.5165,503648.3719,506264.9883,508977.3169,512132.7739,514154.5606,513545.6329,513274.2662,512169.748,513647.7357,515205.8675,517516.8521,520167.886,521725.61,521886.5486,519710.7745,517534.2128,516469.1801,516859.675,516227.8608,516353.1285,516371.5289,514825.6658,511602.011,508097.2372,506580.5043,503289.0968,497724.7854,490815.4358,484453.6347,477787.0771,470639.5052,465210.9166,463377.257,463371.2736,462810.5803,460771.8956,457397.8469,453086.1861,450240.7146,448627.1989,451705.6007,456243.0792,460893.4624,461600.3652,461088.3069,460451.756,461417.1941,461167.6634
62093,7,11385,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,766285.7989,766877.8575,767261.5503,768287.1361,768536.4365,767880.2674,766388.6369,764911.0132,763249.7218,759656.0962,756066.808,753333.4891,752381.316,753657.6495,756193.4421,760293.3909,764712.0556,768415.3642,771259.6151,772388.4569,773570.8195,775890.4852,779431.7837,782268.2101,783578.9456,783441.0612,785378.2513,788904.9023,796084.1756,804432.1755,810063.0413,811312.8675,807884.0481,804876.191,802838.171,802151.0402,800703.4403,798950.1418,797761.3744,799366.6266,801223.3903,802036.8361,801422.6498,800283.2195,798291.492,797013.956,795779.0556,795640.661,794282.4344,794342.2473,797380.3834,802193.8617,805219.7147,804711.7393,804494.0148,806317.1057,810315.097,814334.5334
62019,9,11208,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,584068.9906,584128.7635,585511.1235,588232.9422,591933.8491,592971.8297,591628.3327,589038.7449,587388.2159,586779.6156,587397.0672,588714.2938,590735.7777,593778.0866,597376.1903,602246.4986,606894.9754,609155.7304,610491.6539,610604.1028,613045.0459,617421.0245,623356.3187,628199.3085,630765.6855,631969.9884,633731.5522,636190.4051,640465.8793,645628.6165,649119.456,649810.279,647188.836,644657.7619,642264.0676,641399.4727,640105.1502,637786.3937,636126.6364,640209.9856,648346.8232,654695.8922,657573.2355,657020.513,656315.7577,655178.3202,654648.3232,656263.7936,658709.2043,661959.5045,666439.9514,670734.9506,673815.9802,674124.7157,674583.6354,675525.6251,677539.8115,678312.5958
62046,16,11236,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,556446.9626,558779.0834,561201.589,563977.3689,566000.6542,565868.5525,564319.2332,562457.2286,561660.1352,561378.6302,562520.3082,564734.5944,568278.5559,572763.2932,578465.4836,584991.3657,591055.9298,594904.868,596912.0801,597603.3015,597795.9425,598878.1747,601476.8284,604396.597,607793.5657,611521.098,616361.0037,620093.7352,622655.9924,625384.0087,627041.0886,627201.2391,623448.9344,620023.418,616886.219,614528.1186,610691.624,606678.5476,604931.0922,608805.3879,615239.9444,621151.7554,624614.7003,626492.4521,627861.0346,628682.6178,629011.7669,630674.0876,632713.9092,635540.8974,638623.8278,641375.9892,642619.7219,641839.5194,641629.1061,643184.2422,646821.0764,650637.8842
61807,17,10467,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,431082.0357,426699.4385,417166.3314,409128.2387,404095.7432,402164.9537,402087.5964,401990.7242,405016.7382,408095.2042,412207.5775,416081.1222,421889.1117,431480.8278,444899.4438,455437.9229,462904.8753,461875.0864,453605.0806,438793.4334,421945.6344,411599.8941,403827.0889,397758.7052,394423.7922,398191.8645,407522.6089,413924.7751,414126.5258,412279.031,408672.7881,402399.6187,392358.9323,384807.8927,380556.4127,379171.3681,374879.9445,373540.1407,375699.3949,384275.2474,391838.1879,396577.9295,399856.8644,402236.009,403255.2745,400096.9758,394496.2228,386985.913,381999.9947,378034.3793,377532.6494,374809.2634,372827.7494,369062.9695,368696.3921,369597.5864,371425.2383,371800.4154
62085,18,11373,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,675125.7007,675670.066,673499.9506,668760.7271,664276.6679,662083.928,654935.9003,644841.2841,635070.8307,630178.7264,626333.1372,623006.2305,618409.3087,617337.4815,618486.6607,619560.1717,620293.6876,617666.3285,618197.5604,618781.8738,619884.8323,620588.8097,619487.8569,617252.3966,614656.63,614966.0152,617660.6325,619954.9559,619968.559,621096.5036,619121.3226,612322.9867,601194.8327,591469.7937,584564.2629,577927.3963,569925.2246,564723.2741,561582.7387,556310.5616,545838.3427,531434.1991,521217.4534,513781.9845,509985.4504,505959.7697,501444.1463,497843.2393,493967.4468,492163.3388,491428.9632,492810.0324,495404.8497,497218.8519,499719.7298,501979.0505,503272.4502,505398.0184
62037,19,11226,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,913821.4127,919871.1917,925994.544,929605.2612,928682.5681,929098.7399,919039.756,905479.2995,891196.6162,883514.0393,880009.6017,879692.6752,878268.8502,881684.4754,884981.3055,890551.7927,896986.049,899133.6335,901053.6068,899959.0947,898288.9789,898211.5278,900641.7175,903865.2099,905274.1242,905744.7596,912668.5216,918181.6606,923894.3481,923823.4207,919197.3722,907841.2214,892787.91,882130.2491,872460.0179,864739.5542,848766.2564,829188.7384,805448.7945,788123.521,775945.5371,768508.9942,763737.4068,760067.9943,756236.1552,750225.0149,744755.7538,740808.231,738999.9323,736167.8032,735796.501,737097.3936,739811.796,740252.5319,741976.7221,746867.7294,751606.0116,755189.4696
62018,20,11207,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,497648.9459,497959.3028,499070.9147,500960.3872,504461.9252,506027.1198,504726.5977,501079.2366,498315.4597,497521.0516,498101.417,499875.7749,501869.1167,504621.6495,507782.5118,511566.9,514995.3743,516370.2841,518345.3033,520403.9508,523325.9681,526586.246,530528.0984,534250.2541,537318.4343,539978.7374,542038.9935,543904.4253,546057.3039,549394.2838,551795.9505,553319.5679,552849.5708,552426.5203,551324.7928,550595.8289,548359.0052,544631.4831,541665.3724,544941.2958,551732.2671,557268.3053,560053.9486,562018.0826,564536.5173,565679.4058,566096.7726,567452.3457,570076.9306,573323.5193,577378.5397,580778.4139,582897.9508,583917.8055,584796.4526,586570.5404,588942.016,591661.4183
61639,29,10025,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,1179815.239,1175020.916,1173401.087,1166500.394,1164275.97,1156312.362,1146497.413,1134516.158,1134377.056,1137048.817,1138672.449,1137888.908,1138062.093,1141839.096,1144501.445,1142896.827,1143557.858,1143788.271,1151265.087,1158070.695,1161304.781,1165689.458,1174011.164,1185018.869,1195425.181,1204135.34,1229622.798,1251157.342,1273508.724,1281837.747,1276651.968,1253681.127,1218026.173,1190483.284,1165819.575,1143117.762,1120745.349,1104185.593,1092029.537,1082817.41,1079775.562,1077796.434,1075762.079,1068856.095,1062785.147,1057206.453,1052664.981,1052391.302,1052701.441,1052669.524,1049546.82,1049356.621,1047036.95,1048535.132,1053008.793,1063008.21,1068721.873,1075084.951
62025,32,11214,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,798150.7497,794982.1722,785622.1079,776586.6477,769608.3403,765538.5136,758379.963,749228.3375,740923.873,734826.3673,732076.6826,729379.3162,727839.951,729134.2917,733778.5017,738524.7318,742381.5358,741226.3698,739759.006,736147.7427,733405.3821,733281.6945,734991.293,736486.9703,735830.7043,736394.9989,739140.2942,742931.8283,743442.5829,743284.8953,741850.1034,738565.1601,731532.5831,723205.3914,716875.9092,713352.1671,707142.1793,699314.8108,689308.4072,685887.6904,686662.9715,689732.4052,691794.9278,691467.9304,689423.5858,684639.0829,678746.3975,673971.614,673661.5757,676736.2785,684641.2171,692095.2941,697745.7053,698836.0314,700918.4407,704548.5985,708524.6707,711318.4079
62044,36,11234,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,661862.0125,663577.1694,665469.0611,667890.1984,669748.6276,670375.0839,670237.8057,670530.612,671316.5319,670847.9766,670868.3364,671266.535,672623.3164,674542.7651,677280.9294,680897.8945,684760.4896,687294.6832,689033.8983,688964.3246,688560.1622,689089.1664,691479.4975,694273.6355,698188.2033,702359.0989,707920.6991,711999.1096,715688.85,720093.8339,722882.9663,723791.3304,720257.6987,717434.6131,714796.8463,712900.8736,709226.672,705177.5241,703007.1842,707410.2901,714943.3882,722369.826,725999.0429,727072.8858,726850.3912,726531.9783,726426.3227,727577.8913,728617.5691,729751.9862,732252.7236,736027.8295,738798.7566,738587.3881,737962.4983,738921.8305,742129.5583,745534.6343
61790,39,10314,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County,574282.7222,573806.5135,573933.2207,574795.79,575525.8635,574648.3602,572525.1614,570647.0121,570607.768,571286.3738,572233.8981,572962.8823,573222.2703,573962.1195,574926.9,576316.1611,578491.803,581026.5375,584474.7716,587457.2611,590923.4572,595374.8568,601183.3528,606595.3918,611247.1022,615255.4242,620514.6876,625783.4972,631854.972,638399.843,643028.9228,644391.5866,641753.8159,639352.8518,638045.6817,637557.1213,636323.433,634714.1998,635070.5715,638174.1981,642123.1687,644453.6371,645057.5594,644627.0416,643990.6696,643512.9274,642903.6347,643510.4455,644774.27,647068.1991,650086.0903,653626.6105,656656.4588,658692.8614,660254.1429,662450.4168,664687.4659,666961.9074
62031,40,11220,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1006051.487,977730.2395,,906086.111,886974.3702,873696.8031,860020.7027,846685.7965,841693.4059,842950.7062,846977.0118,847571.5468,845978.6502,850094.1562,858324.4892,866463.4758,871696.71,868432.8651,864818.0675,856176.9472,847910.4951,844846.6116,844583.7292,844937.1179,843683.3136,853119.8802,872606.5685,891222.036,896492.9328,894818.4943,889499.8129,883263.1335,871158.1959,861443.5342,850765.1314,833700.8538,794427.9102,744803.2881,699047.3802,676254.9862,667042.3206,664530.4866,661552.548,658140.4597,653066.256,645324.4054,638267.5547,634370.0298,634807.3366,635698.6949,638880.9922,642345.6878,645167.9898,645894.1483,647283.3007,650253.6708,652656.763,651291.5615
62030,43,11219,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,891129.6096,884909.8452,876582.145,869006.7186,863695.9741,859239.2023,852449.2379,845157.3767,839389.7543,834277.5417,831071.4582,829706.6274,829961.3636,830958.574,832521.1517,837177.4537,844030.6706,849768.1458,853274.9795,854544.5745,858152.4887,865360.2215,874106.609,880543.2192,882595.851,883048.5671,886434.3527,892689.2388,899257.2616,905274.2772,908667.1509,909345.1625,905532.8532,902744.2956,901544.9178,901086.024,893412.7129,879816.0118,863477.3236,858650.7004,861664.1275,868782.6919,874819.9784,880006.3341,883584.9175,881153.7422,874868.2996,871359.466,872781.0351,880097.674,892978.9764,906929.9665,917086.412,918525.5527,919803.5843,923071.9003,928982.5445,933001.7766
62017,47,11206,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,914679.089,896745.1716,861428.6627,836696.4233,820794.1579,806639.9843,791179.5813,775293.3184,766451.1567,762952.7032,760959.1223,757180.3021,752648.5692,751762.6345,757344.7461,761399.4382,768420.3166,768949.2235,771394.7065,769341.1945,768715.6768,774092.4715,781541.0142,785750.415,788519.1412,800764.6961,824867.9613,848728.5798,867171.5206,880216.1474,885687.0349,878321.6063,860015.98,845281.0576,834779.6492,829166.6747,819231.5188,812221.3422,806315.2709,811150.1527,822674.4901,837252.2308,850565.8661,861373.3749,872867.304,877264.653,876138.7167,871730.5355,873110.1085,881960.2564,896670.7361,906762.4234,904452.4853,895639.6745,890016.4418,891232.1705,890713.4744,891759.8767
62032,48,11221,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,889334.2556,896195.4004,908614.9939,916549.8207,921356.4063,920728.069,919469.1556,913977.7265,909230.858,906356.4399,910376.8837,915617.5846,920053.8529,926111.5047,931979.1363,938498.784,945681.5842,952945.6074,958803.9445,962553.5404,969474.4047,984402.0779,1001505.27,1012163.801,1011329.216,1002235.315,996393.8944,997896.3116,1004033.448,1014852.045,1018317.988,1020579.211,1010069.868,1000362.68,990770.4789,992341.4649,995199.8482,990905.8364,980002.6999,974222.882,978420.3587,982907.3118,985261.5174,980776.8412,970790.3255,956374.3066,945718.9326,942862.8507,947076.3675,950880.9773,959446.0823,965474.7255,972662.8507,972719.4456,974419.5677,974772.362,978444.3031,980557.6519
61796,49,10456,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,450185.8132,455599.4174,461070.2716,463573.6852,467177.1992,469870.9711,470546.0261,466673.7718,462350.932,457539.6258,453168.4245,448920.8372,447479.1066,449666.6075,453215.7105,454939.7554,457428.1011,459286.3244,463247.4998,464176.6581,463703.8002,464151.7253,464170.5546,463421.187,459662.0601,457317.6207,457050.043,457022.9662,455173.0365,454487.3291,451224.0864,447209.5332,439696.8383,434278.0602,429936.0834,427192.8691,421837.7648,416008.5126,409103.8457,408342.0496,411321.3596,417577.1876,421492.7264,422675.9235,421679.733,421492.057,419375.2271,417852.1031,416724.1857,417402.0972,419567.0461,418380.056,416355.0252,411563.4893,410099.264,410015.6241,411837.1783,413052.021
62034,54,11223,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,931642.2739,926947.5566,920584.5148,917111.9491,916159.4164,916579.3251,914726.1143,911550.2245,907562.1674,903807.7764,902009.2479,901155.2577,901223.2098,903899.5668,907907.6108,914375.7489,920107.0731,924891.359,929164.4794,932297.6303,936818.0076,944802.8069,955843.1237,964824.7464,969868.8142,972235.3007,977269.1845,982930.5698,987531.5989,993145.2958,996626.7513,998032.2485,991436.8685,983669.814,978320.4541,978691.0657,979327.3585,978937.0852,975988.3392,978176.7869,983445.2726,989788.3643,993223.7921,992047.6793,989069.7589,986857.3865,985108.4688,984453.0231,982520.4712,982834.9316,989560.4391,999696.1874,1008281.092,1009910.165,1010565.406,1012442.168,1016283.972,1018485.738
62040,57,11230,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1078263.564,1067339.058,1054606.454,1045817.058,1039938.557,1037337.495,1029570.967,1022830.921,1021880.567,1024425.687,1027460.058,1026749.761,1023378.533,1023849.235,1028733.298,1035313.874,1041198.973,1042805.601,1043121.807,1039525.766,1031552.391,1026234.124,1023200.716,1021656.868,1018192.578,1015896.999,1020986.24,1026230.154,1030240.746,1028840.917,1021172.148,1005593.335,983337.258,964539.9521,948592.1335,937058.7944,915603.0111,893136.7914,868712.1969,856299.9896,849183.4846,845427.3511,844047.0274,841517.8847,837550.6063,830215.396,822728.5717,817629.3515,815855.9105,815600.8536,820798.3066,827959.3425,835349.1844,837544.3577,840039.6816,843962.3375,846631.6291,847042.6245
61798,63,10458,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,486465.336,485379.4243,483395.4209,477571.795,471914.6557,468095.4072,462819.6474,457115.3095,454730.8371,454542.5288,454989.2751,455651.9256,456008.8768,458729.0559,461255.595,462327.9612,463721.292,462298.8006,458365.5067,450020.8814,439004.489,430517.7676,422509.4381,415909.0305,416511.6745,425752.9709,439526.5016,448767.4871,451732.4184,453023.3063,450638.6508,446766.5656,439254.93,433333.1827,428994.517,426060.986,418768.9485,407190.9717,393746.5205,385689.6566,383018.2683,383936.6168,386352.6795,388819.8009,392385.1495,394478.0453,392345.199,388182.024,384600.2881,382875.6644,384011.7324,384200.7285,386068.0927,381553.7933,376489.4748,370415.7101,366594.4849,365554.8482
62088,66,11377,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,663872.2441,659647.6102,655630.6721,651019.8775,649911.9734,648978.4078,647397.5225,643181.1816,642071.0234,645163.6548,649296.6996,652614.6475,651941.3914,653116.7437,656526.1541,658075.5502,659579.5845,656037.9067,653068.4169,645446.1606,635924.8947,628442.6205,622604.5939,617615.4232,615732.9587,621100.0202,634532.1002,646076.8395,652501.8617,655782.0335,658775.2978,656638.0654,652109.6823,645652.1022,640380.7229,634738.2503,624362.2998,616567.6995,609396.773,602186.4157,589775.43,572985.5418,561268.2501,553711.6273,548798.6083,542862.0984,536509.0784,531333.7305,528509.143,527756.8521,530393.3388,532626.8137,535176.0857,536261.6227,539714.4484,542760.9215,544439.2673,544464.0442
62045,73,11235,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,680910.9332,679332.3869,676100.2345,672968.391,672874.024,673213.7206,671492.0677,668078.506,666650.2579,668301.3657,671901.7507,676754.8349,680771.0414,687222.8967,695169.4421,701726.6444,708178.286,709280.0284,708786.7523,702205.5889,692432.0881,686354.606,683698.6281,684761.9618,688197.4543,695943.0299,707606.9971,715071.8265,716688.9261,712816.4248,706865.2265,697273.317,685046.5271,674355.9235,665131.6466,652534.2753,632948.8257,611031.4688,593529.8022,583265.9091,578084.5178,574839.6341,572995.0291,570970.5673,569924.4331,566813.9588,563293.8625,561842.4799,563630.9461,567622.9006,572324.809,577244.4152,581415.5265,583841.9995,587546.1732,593658.7432,598532.4059,602279.7873
62039,76,11229,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,763022.6402,761792.2575,760218.908,759271.0068,757267.7562,755856.3052,753387.7032,752105.6332,751557.1231,751293.7517,751947.326,752516.7009,753192.6308,755243.3549,758778.6829,762418.8643,765132.6775,765171.2964,764730.1651,762848.7084,761090.6288,762977.0592,767473.9523,771676.4761,773803.2653,775013.0732,777742.4046,780576.8293,783065.2051,785645.2984,785483.7952,782890.8283,775087.414,768501.5648,762593.0259,759683.9177,753601.0652,745727.0054,736240.0343,732409.7976,733026.9251,735651.25,736876.3238,735767.9515,733576.3986,730932.0487,728376.518,727410.1292,727701.3659,728820.1425,733023.489,738025.6611,742632.7515,743547.2452,744511.266,746187.8296,748619.2381,750306.5337
62043,81,11233,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,753246.2321,753894.6226,757920.1004,760957.8564,762421.0578,760997.8974,760245.9725,757478.8955,756147.4873,755759.7261,760964.9879,767381.1664,772632.6625,777599.5996,782222.3388,786929.9958,792829.2349,797317.9841,802508.1175,806615.9099,814164.4749,828886.6178,846131.7807,858585.1996,860987.4814,856716.5669,853714.6993,855344.5256,860524.387,868940.7827,871794.2372,872476.9701,864855.3324,857848.3509,850873.4327,849848.0144,849562.1226,844086.3321,835431.6284,831730.2923,835307.4744,839129.9852,839871.8396,835261.4922,828549.7069,820519.8433,816703.0909,818095.2236,823758.2231,829331.769,837797.8667,844314.9731,849787.9209,849777.5604,851597.8966,853626.0701,858576.7979,860293.9552
61793,84,10453,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,432580.6585,442166.647,451574.4,453915.9456,454533.6505,453018.1113,452632.5422,449066.4281,446109.785,442078.7015,441727.6106,443975.2628,448338.2154,454278.8092,458649.3829,461362.9243,464231.4126,466711.5205,472805.1055,482607.7638,498109.4243,515550.4058,527936.1052,534277.7628,531264.3518,522499.6001,509630.2489,502128.2106,499090.4842,502972.0052,505266.8493,507595.6282,505132.5872,502092.8009,499939.124,501183.9947,505254.4252,511329.5358,517438.6617,528874.5289,541249.3669,554268.6322,560564.968,562839.2801,561119.1351,561424.3356,559604.4267,559514.5376,559777.3198,562788.7304,569873.907,574521.3229,579047.4803,577095.0479,574311.4592,568190.8467,564129.9506,561819.8166
62015,91,11204,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,931684.4755,929350.6051,927159.7954,926411.9445,926844.178,926844.082,925628.816,922269.2273,918364.3303,913368.5024,911264.2471,910226.5566,910703.8218,912143.8748,914707.0367,919032.2174,924257.6474,929144.4523,933129.4733,936667.5267,941176.4325,948325.923,956506.6166,962673.3632,966060.1338,968732.9035,975939.1178,984530.6621,992296.3514,999856.6289,1006145.51,1010971.109,1009495.346,1006452.939,1002754.485,1000951.635,996225.0189,990127.494,984417.4415,988620.2291,997808.7356,1008049.506,1014157.958,1017195.816,1016866.895,1015177.183,1012506.691,1012163.983,1012342.504,1014901.706,1023703.934,1035861.043,1045041.701,1046125.285,1045532.381,1046487.646,1049972.458,1052739.28
61808,95,10468,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,261469.9985,260921.9061,261233.0406,262249.3504,264907.3609,267795.8332,272770.5588,279352.7936,289599.1864,296533.067,300532.3845,302597.6536,307468.1197,313759.39,319887.2869,321264.6488,324293.5555,326006.4499,324654.186,316561.7005,305099.8869,298170.4959,293576.2994,290145.3013,290644.4978,297341.8299,308238.8714,316613.5318,319870.1662,322256.0733,322189.8581,318161.5729,308686.217,299074.2562,292093.4548,285765.7292,276809.6214,269853.2066,267739.0668,271536.1989,274962.6143,276911.1013,276866.7052,277155.0035,277495.9073,276164.9161,272362.7967,268410.1261,266825.5637,267319.4452,269375.1034,270691.7738,272388.8428,270414.5708,268898.0066,268095.1209,268746.6263,269201.3758
62067,100,11355,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,672454.8365,669663.4182,664607.1502,659622.3749,655871.9368,654735.4637,653139.8454,650614.9692,649394.4326,648383.7131,647279.2247,644862.151,643018.0359,643616.3612,645375.0556,645794.7764,645463.1519,642756.2223,640973.77,637839.6254,634204.8255,632574.7622,632340.2479,633187.0732,632634.2648,632888.5339,636222.7811,639490.6752,640831.2184,642342.5697,642801.5774,640731.2968,634434.712,628506.6631,624279.777,619405.257,614116.1581,606147.7254,598756.5481,590227.4916,582889.471,576694.6973,572980.5269,571537.1382,571314.793,570000.3351,567298.0641,564687.6354,563441.5785,564761.6369,566904.33,569014.4759,571202.6857,573365.2038,576017.1619,578798.2861,580795.6041,584390.8091
62014,103,11203,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,596447.4935,599742.1001,604147.2134,609237.3805,613046.3761,614528.8334,614284.8954,613444.1113,613206.5449,612064.9677,611698.9843,612410.1262,614910.3483,618714.6311,623142.2494,628278.3054,633195.9721,636322.438,638835.1733,640540.5108,642257.7697,645234.3238,649242.5183,653018.9648,656884.4858,660662.1119,665283.5912,668264.5305,671051.1873,674498.4028,677252.6412,678174.1312,675186.2583,672252.3088,669325.0022,667327.2265,663248.8056,658540.786,655040.5349,658829.207,666287.2682,673252.2521,676008.6153,675438.962,674856.5372,674611.6087,674437.6262,675769.9288,677106.8713,679417.9606,681732.2477,685017.6095,687997.4204,689883.1097,691632.0109,694822.2832,698994.4615,703172.6
61797,107,10457,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,520369.6777,525684.7168,528695.435,526416.5594,523165.6684,520978.9556,517557.6197,509371.35,503832.2339,501343.8246,504634.0617,509888.0155,513928.9405,515349.0335,515320.2023,513250.5551,511829.8847,508138.0197,511336.9734,518317.8752,528320.9246,539212.6149,547520.7594,551108.0822,546962.5189,542268.8722,537358.1473,534263.2554,530394.8581,532369.8229,533841.93,535316.3337,531711.2216,530546.7234,529954.8654,529580.9414,524398.5385,516953.6106,506081.4538,500084.0805,497269.8469,498174.7003,496235.4219,492222.8752,487752.9127,486345.4663,484847.3577,483876.2268,481685.2736,480410.9191,482933.066,484096.5738,485827.3977,482368.9308,478513.8984,472046.3309,467676.168,465829.4961
61792,112,10452,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,342066.5732,343412.6023,343783.1195,344123.7806,345680.7807,347829.4973,347853.089,345372.1986,344801.9599,343245.8415,342569.3664,340602.7229,342074.5543,345050.1093,350818.8625,354165.9037,356608.2022,357344.7403,355255.5982,349129.3698,338670.3818,332275.6497,327207.5584,324968.9852,323710.0416,328899.3029,336850.6615,344223.7369,347122.1862,349657.167,349679.4882,349503.2015,345635.4768,342303.7815,337597.7312,332410.4504,321198.2829,311190.707,303262.9934,302244.6759,302645.5832,304447.619,305411.7491,305246.8084,304348.2184,304271.3945,302086.9125,299081.304,297411.4568,295942.9472,296458.5471,293870.9905,294364.0487,292395.2869,292583.0921,291947.0302,290778.2705,288799.8024
61809,121,10469,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,524414.0724,527452.4275,528599.5141,529551.2149,531410.6555,533287.3894,534171.6089,534758.3128,535489.8106,536387.675,538323.4771,541936.4407,546695.3214,552325.3075,557575.9052,562241.5805,566336.8085,568799.2022,570394.8585,570026.2784,570666.1421,573394.4166,578007.6851,581887.0593,584859.3729,587384.065,590809.136,593902.4514,598168.2191,603614.1648,606569.8608,607011.5167,603312.4828,600493.3987,597963.6245,596682.4122,594109.6626,590305.5246,587258.8268,589865.7961,595554.2328,601177.9134,604129.4435,605595.6805,605976.4069,605333.9814,604382.8044,605522.7286,608033.9858,611893.7365,616955.9112,621905.0185,624998.1494,624873.537,624615.3875,626100.2814,629710.2909,633616.6002
61643,122,10029,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,742939.1092,732381.0549,711821.8779,694928.969,691864.8798,688015.4267,684451.3743,674850.0518,677365.0674,686806.3173,701017.6396,715474.5644,734603.0113,757215.8883,785704.0829,796403.0984,807719.3069,810065.1732,817130.504,813128.1383,805590.7587,803431.1443,805269.8325,805397.0657,806420.7066,811613.7321,826014.3869,838564.3852,845551.7218,847511.9628,848062.4265,847824.3904,843444.9206,839598.1417,833285.8405,822499.8032,805983.1055,789433.3463,779451.2623,774872.6963,773358.8902,768947.7705,761261.8944,750531.947,740495.1079,732248.0935,724409.8826,716699.073,712825.3477,714093.2178,721842.0044,728171.5733,728471.352,721661.1353,714674.121,710829.2978,709091.5036,707172.8059
62029,125,11218,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,918317.2099,920672.0758,923216.8228,923016.299,920036.3385,917713.3485,907667.7549,893517.1829,881717.3242,876567.9254,877129.4291,878573.6492,877109.6606,879480.4166,884169.333,890978.3607,898652.2089,902132.1206,908693.7306,913332.3652,916808.4562,918518.5437,920367.7672,920728.5719,922984.3768,927770.4338,942070.2551,952839.0684,961525.5713,965888.0843,964794.7496,954175.0579,935099.9333,921079.3596,909962.3776,898621.6382,878204.4175,855192.4799,836424.5849,830442.4009,833316.3446,839940.1073,846053.8258,849851.2505,849384.8908,843499.8088,838210.394,836510.5559,838914.5054,839528.1396,843986.575,848359.1804,855572.2699,858254.4551,862832.172,867377.3573,870464.416,870975.1978
